,Unnamed: 0,key,state,year,confined_population,adult_male,adult_female,juvenile_male,juvenile_female,white_population,black_population,hispanic_population,native_american_population,asian_population,native_hawaiian_pacific_islander_population,two_or_more_race_population,other_population,pct_adult_male,pct_adult_female,pct_juvenile_male,pct_juvenile_female,pct_white,pct_black,pct_hispanic,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_other
115,115,IL - 2011,IL,2011,15953,14341,1476,129,7,3402,9682,2547,6,75,0,162,0,0.8989531749514198,0.09252178273678932,0.008086253369272238,0.0004387889425186485,0.2132514260640632,0.6069077916379364,0.15965649094214254,0.00037610480787312727,0.0047013100984140905,0.0,0.010154829812574435,0.0
126,126,IN - 2011,IN,2011,9442,7944,1358,53,2,4805,3037,327,4,7,0,4,15,0.8413471722092777,0.14382546070747726,0.0056132175386570645,0.00021181952976064396,0.5088964202499471,0.32164795594153783,0.03463249311586528,0.0004236390595212879,0.0007413683541622537,0.0,0.0004236390595212879,0.0015886464732048295
137,137,KS - 2011,KS,2011,3550,3080,467,3,0,1740,1128,555,10,16,5,2,0,0.8676056338028169,0.13154929577464788,0.0008450704225352112,0.0,0.4901408450704226,0.3177464788732394,0.1563380281690141,0.002816901408450705,0.004507042253521127,0.0014084507042253524,0.0005633802816901409,0.0
148,148,KY - 2011,KY,2011,11181,9459,1722,0,0,7644,2810,342,4,13,0,1,10,0.8459887308827475,0.1540112691172525,0.0,0.0,0.6836597799839013,0.2513192022180485,0.030587603971022267,0.00035774975404704413,0.0011626867006528936,0.0,8.943743851176102e-05,0.0008943743851176102
159,159,LA - 2011,LA,2011,25898,22253,2448,125,3,6927,14899,477,13,58,5,2,10,0.8592555409684145,0.09452467371997836,0.004826627538806086,0.00011583906093134607,0.26747239169047804,0.575295389605375,0.018418410688084023,0.0005019692640358329,0.002239555178006024,0.00019306510155224344,7.722604062089736e-05,0.00038613020310448683
170,170,MA - 2011,MA,2011,11566,11035,476,55,0,5053,2852,2979,11,147,4,113,340,0.9540895728860452,0.04115510980459969,0.004755317309355006,0.0,0.4368839702576517,0.246584817568736,0.2575652775376102,0.0009510634618710011,0.012709666263185196,0.00034584125886218234,0.009770015562856648,0.02939650700328549
181,181,MD - 2011,MD,2011,9070,8019,895,148,8,2367,6088,419,3,19,0,0,99,0.8841234840132304,0.09867695700110253,0.01631753031973539,0.0008820286659316428,0.2609702315325248,0.6712238147739802,0.04619625137816979,0.000330760749724366,0.002094818081587652,0.0,0.0,0.01091510474090408
192,192,ME - 2011,ME,2011,892,421,60,0,0,450,21,5,2,0,1,0,0,0.4719730941704036,0.06726457399103139,0.0,0.0,0.5044843049327354,0.023542600896860985,0.005605381165919282,0.002242152466367713,0.0,0.0011210762331838565,0.0,0.0
203,203,MI - 2011,MI,2011,10307,8327,1218,149,12,4513,4627,406,11,31,0,7,7,0.807897545357524,0.11817211603764433,0.014456194819055012,0.0011642573008634907,0.4378577665664112,0.4489182109246143,0.03939070534588144,0.0010672358591248669,0.003007664693897351,0.0,0.0006791500921703696,0.0006791500921703696
214,214,MN - 2011,MN,2011,3779,3306,464,8,1,1420,805,275,281,66,17,15,120,0.8748346123313046,0.12278380523948135,0.0021169621593014024,0.0002646202699126753,0.3757607832759989,0.21301931727970366,0.0727705742259857,0.07435829584546176,0.01746493781423657,0.0044985445885154796,0.00396930404869013,0.03175443238952104
225,225,MO - 2011,MO,2011,5482,4764,573,138,7,2022,3187,215,7,12,2,0,2,0.8690259029551258,0.1045238963881795,0.025173294418095585,0.0012769062385990515,0.3688434877781832,0.5813571689164538,0.03921926304268515,0.0012769062385990515,0.0021889821233126595,0.00036483035388544326,0.0,0.00036483035388544326
236,236,MS - 2011,MS,2011,6082,5506,512,63,1,1720,3729,67,10,13,0,0,0,0.905294311081881,0.0841828345938836,0.01035843472541927,0.0001644195988161789,0.2828017099638277,0.6131206839855311,0.011016113120683986,0.0016441959881617891,0.0021374547846103255,0.0,0.0,0.0
247,247,MT - 2011,MT,2011,449,373,76,0,0,327,24,37,60,1,0,0,0,0.8307349665924276,0.16926503340757235,0.0,0.0,0.7282850779510023,0.0534521158129176,0.08240534521158129,0.133630289532294,0.0022271714922049,0.0,0.0,0.0
258,258,NC - 2011,NC,2011,9520,8199,1067,237,17,2651,5547,844,203,15,8,0,0,0.8612394957983194,0.11207983193277313,0.024894957983193283,0.0017857142857142854,0.27846638655462186,0.5826680672268908,0.08865546218487395,0.021323529411764703,0.0015756302521008404,0.0008403361344537817,0.0,0.0
269,269,ND - 2011,ND,2011,457,377,58,17,5,214,20,14,203,0,0,5,0,0.824945295404814,0.12691466083150985,0.037199124726477024,0.010940919037199123,0.4682713347921225,0.0437636761487965,0.03063457330415755,0.4442013129102845,0.0,0.0,0.010940919037199123,0.0
280,280,NE - 2011,NE,2011,2106,1835,271,0,0,897,714,430,49,14,0,0,2,0.8713200379867047,0.12867996201329535,0.0,0.0,0.4259259259259259,0.33903133903133903,0.20417853751187084,0.02326685660018993,0.006647673314339981,0.0,0.0,0.000949667616334283
291,291,NH - 2011,NH,2011,1205,1035,167,3,0,966,90,113,3,8,0,4,1,0.8589211618257261,0.13858921161825727,0.002489626556016597,0.0,0.8016597510373444,0.07468879668049792,0.0937759336099585,0.002489626556016597,0.006639004149377593,0.0,0.003319502074688797,0.0008298755186721991
302,302,NJ - 2011,NJ,2011,13418,12152,1255,11,0,2864,6221,3201,9,56,26,3,208,0.9056491280369652,0.09353107765687882,0.00081979430615591,0.0,0.21344462662095687,0.4636309435087197,0.2385601430913698,0.0006707407959457445,0.004173498285884632,0.0019376956327321509,0.00022358026531524815,0.015501565061857209
313,313,NM - 2011,NM,2011,3944,3529,382,30,3,1264,199,1873,317,5,1,8,0,0.8947768762677485,0.09685598377281948,0.007606490872210953,0.0007606490872210952,0.3204868154158215,0.050456389452332655,0.4748985801217038,0.08037525354969574,0.0012677484787018255,0.0002535496957403651,0.0020283975659229213,0.0
324,324,NV - 2011,NV,2011,4514,3674,810,28,2,1870,1314,1131,73,122,1,0,1,0.8139122729286664,0.179441736818786,0.006202924235711121,0.0004430660168365086,0.4142667257421356,0.2910943730615862,0.2505538325210456,0.016171909614532562,0.027027027027027032,0.0002215330084182543,0.0,0.0002215330084182543
335,335,NY - 2011,NY,2011,23049,20238,1913,825,73,3861,10614,5259,50,139,0,124,276,0.8780424313419237,0.08299709314937741,0.03579330990498504,0.0031671656037138268,0.16751269035532995,0.4604972016139529,0.2281660809579591,0.0021692915093930324,0.00603063039611263,0.0,0.00537984294329472,0.011974489131849538
346,346,OH - 2011,OH,2011,12664,9014,1570,46,0,5175,4600,238,5,18,0,8,484,0.7117814276689829,0.12397346809854705,0.0036323436512950094,0.0,0.40863866077068856,0.36323436512950097,0.018793430195830702,0.0003948199620972837,0.001421351863550221,0.0,0.0006317119393556537,0.03821857233101705
357,357,OK - 2011,OK,2011,5484,4645,779,56,4,1737,1039,167,188,28,0,7,87,0.8470094821298323,0.14204959883296864,0.010211524434719184,0.0007293946024799418,0.31673960612691465,0.18946024799416486,0.03045222465353756,0.034281546316557256,0.005105762217359592,0.0,0.001276440554339898,0.01586433260393873
368,368,OR - 2011,OR,2011,3961,3388,566,7,0,2819,418,579,57,53,8,5,3,0.8553395607169907,0.1428932087856602,0.0017672304973491548,0.0,0.7116889674324666,0.10552890684170664,0.14617520828073718,0.014390305478414541,0.013380459479929309,0.002019691996970462,0.0012623074981065387,0.0007573844988639232
379,379,PA - 2011,PA,2011,31152,26334,3519,148,3,12464,12864,3911,17,407,0,6,103,0.8453389830508474,0.11296224961479198,0.004750898818695429,9.63020030816641e-05,0.4001027221366205,0.4129429892141757,0.1255457113507961,0.0005457113507960965,0.013064971751412429,0.0,0.0001926040061633282,0.0033063687724704674
390,390,SC - 2011,SC,2011,7742,6501,837,93,6,2381,4088,298,7,7,1,9,0,0.8397055024541462,0.10811159907000777,0.012012399896667528,0.0007749935417204857,0.30754327047274604,0.5280289330922242,0.03849134590545079,0.0009041591320072332,0.0009041591320072332,0.00012916559028674758,0.0011624903125807284,0.0
401,401,SD - 2011,SD,2011,1233,982,250,1,0,541,73,61,551,5,0,1,0,0.7964314679643146,0.20275750202757506,0.0008110300081103001,0.0,0.4387672343876723,0.05920519059205191,0.0494728304947283,0.4468775344687753,0.0040551500405515,0.0,0.0008110300081103001,0.0
412,412,TN - 2011,TN,2011,18660,13538,2533,63,1,7913,9087,702,9,21,0,1,0,0.7255091103965702,0.1357449088960343,0.0033762057877813503,5.3590568060021426e-05,0.4240621650589496,0.4869774919614148,0.03762057877813505,0.00048231511254019286,0.00112540192926045,0.0,5.3590568060021426e-05,0.0
423,423,TX - 2011,TX,2011,54604,46442,6894,532,74,16483,16385,15478,7,198,1,3,6,0.8505237711522965,0.12625448685078014,0.009742875979781702,0.00135521207237565,0.3018643322833492,0.3000695919712841,0.2834590872463556,0.000128195736576075,0.003626107977437551,1.8313676653725e-05,5.4941029961175015e-05,0.00010988205992235003
434,434,UT - 2011,UT,2011,5081,4241,719,1,0,3150,278,396,141,113,69,1,0,0.8346782129502066,0.1415075772485731,0.000196811651249754,0.0,0.6199567014367251,0.054713639047431616,0.07793741389490258,0.027750442826215308,0.0222397165912222,0.013580003936233024,0.000196811651249754,0.0
445,445,VA - 2011,VA,2011,25136,22153,2959,24,0,10491,12593,1240,30,116,1,15,1,0.8813255887969447,0.1177196053469128,0.0009548058561425844,0.0,0.4173695098663272,0.5009945894334819,0.049331635900700194,0.0011935073201782304,0.004614894971355824,3.978357733927434e-05,0.0005967536600891152,3.978357733927434e-05
456,456,WA - 2011,WA,2011,9855,8488,1331,33,3,6425,1800,805,458,286,5,0,9,0.8612886859462202,0.1350583460172501,0.0033485540334855404,0.0003044140030441401,0.6519533231861999,0.18264840182648398,0.08168442415017757,0.04647387113140538,0.02902080162354135,0.0005073566717402334,0.0,0.00091324200913242
467,467,WI - 2011,WI,2011,8545,7179,916,134,28,4454,2545,765,206,126,0,0,43,0.8401404330017554,0.10719719133996487,0.01568168519602106,0.003276770040959625,0.5212404915155061,0.2978349912229374,0.08952603861907549,0.024107665301345817,0.014745465184318315,0.0,0.0,0.005032182562902282
478,478,WV - 2011,WV,2011,4482,3792,690,0,0,3820,562,61,2,18,0,18,1,0.8460508701472557,0.1539491298527443,0.0,0.0,0.8522980812137438,0.1253904506916555,0.01360999553770638,0.0004462293618920125,0.004016064257028112,0.0,0.004016064257028112,0.00022311468094600624
489,489,WY - 2011,WY,2011,636,523,110,2,1,464,40,97,29,2,1,1,0,0.8223270440251572,0.17295597484276728,0.0031446540880503146,0.0015723270440251573,0.7295597484276729,0.06289308176100629,0.15251572327044025,0.045597484276729564,0.0031446540880503146,0.0015723270440251573,0.0015723270440251573,0.0
