,Unnamed: 0,key,state,year,confined_population,adult_male,adult_female,juvenile_male,juvenile_female,white_population,black_population,hispanic_population,native_american_population,asian_population,native_hawaiian_pacific_islander_population,two_or_more_race_population,other_population,pct_adult_male,pct_adult_female,pct_juvenile_male,pct_juvenile_female,pct_white,pct_black,pct_hispanic,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_other
334,334,NY - 2010,NY,2010,23819,19780,1794,880,62,3986,10296,5338,53,125,0,5,279,0.8304294890633528,0.07531802342667618,0.03694529577228263,0.002602964020319913,0.1673453965321802,0.4322599605357068,0.22410680549141446,0.0022251144044670218,0.005247911331290146,0.0,0.00020991645325160583,0.011713338091439608
345,345,OH - 2010,OH,2010,13362,11185,1953,48,2,4808,4819,349,4,13,1,24,541,0.8370752881305193,0.14616075437808712,0.003592276605298608,0.00014967819188744198,0.3598263732974106,0.3606496033527915,0.026118844484358632,0.00029935638377488397,0.0009729082472683731,7.483909594372099e-05,0.001796138302649304,0.040487950905553065
356,356,OK - 2010,OK,2010,5365,4572,769,24,0,1424,854,241,179,4,0,2,58,0.8521901211556384,0.14333643988816402,0.0044734389561975774,0.0,0.2654240447343896,0.15917986952469712,0.04492078285181733,0.033364398881640264,0.0007455731593662628,0.0,0.0003727865796831314,0.010810810810810813
367,367,OR - 2010,OR,2010,4098,3510,577,11,0,2724,475,621,54,52,10,0,2,0.8565153733528551,0.1408003904343582,0.002684236212786725,0.0,0.6647144948755489,0.1159102000976086,0.15153733528550511,0.013177159590043924,0.01268911664226452,0.002440214738897023,0.0,0.0004880429477794046
378,378,PA - 2010,PA,2010,31993,28163,3615,208,7,11666,12414,4164,11,334,2,3,5,0.880286312630888,0.11299346732097648,0.00650142218610321,0.00021879786203231962,0.3646422654955772,0.3880223798956022,0.13015347107179695,0.00034382521176507365,0.010439783702684962,6.251367486637702e-05,9.377051229956551e-05,0.00015628418716594252
389,389,SC - 2010,SC,2010,6266,5552,695,18,1,1892,3367,295,4,12,2,0,7,0.8860517076284711,0.11091605489945737,0.002872646026172997,0.00015959144589849984,0.3019470156399617,0.5373443983402489,0.04707947654005745,0.0006383657835939994,0.001915097350781998,0.0003191828917969997,0.0,0.0011171401212894988
400,400,SD - 2010,SD,2010,1321,1079,242,0,0,553,68,64,616,16,2,2,0,0.8168054504163512,0.18319454958364875,0.0,0.0,0.4186222558667676,0.05147615442846329,0.04844814534443603,0.4663133989401968,0.012112036336109008,0.001514004542013626,0.001514004542013626,0.0
411,411,TN - 2010,TN,2010,19127,16368,2651,106,2,6972,7554,424,5,19,0,6,9,0.8557536466774717,0.13859988497934855,0.0055419041146023956,0.00010456422857740368,0.3645109008208292,0.3949390913368537,0.022167616458409582,0.00026141057144350916,0.0009933601714853348,0.0,0.000313692685732211,0.0004705390285983165
422,422,TX - 2010,TX,2010,57633,45836,6886,600,69,16224,16488,14213,12,99,3,16,1,0.7953082435410268,0.11948015893672027,0.010410702201863516,0.0011972307532143046,0.28150538753838944,0.2860860965072094,0.24661218399181026,0.00020821404403727035,0.0017177658633074802,5.2053511009317575e-05,0.0002776187253830271,1.735117033643919e-05
433,433,UT - 2010,UT,2010,4015,3231,784,0,0,1884,339,1353,86,210,113,0,1,0.8047322540473225,0.19526774595267746,0.0,0.0,0.4692403486924035,0.08443337484433375,0.336986301369863,0.021419676214196763,0.052303860523038606,0.028144458281444584,0.0,0.00024906600249066
444,444,VA - 2010,VA,2010,24755,21903,2814,37,1,9561,13510,1272,29,125,0,26,6,0.884790951322965,0.11367400525146434,0.0014946475459503134,4.039587962027873e-05,0.3862250050494849,0.5457483336699657,0.05138355887699455,0.0011714805089880832,0.005049484952534843,0.0,0.0010502928701272471,0.00024237527772167242
455,455,WA - 2010,WA,2010,10392,9009,1341,41,1,5895,1807,894,474,263,7,0,2,0.8669168591224018,0.12904157043879907,0.003945342571208622,9.62278675904542e-05,0.5672632794457275,0.17388375673595072,0.08602771362586605,0.04561200923787529,0.02530792917628945,0.0006735950731331793,0.0,0.0001924557351809084
466,466,WI - 2010,WI,2010,8779,7745,919,111,4,3577,3222,730,54,50,0,2,0,0.8822189315411778,0.10468162660895318,0.012643809089873562,0.00045563275999544367,0.4074495956259255,0.36701218817632986,0.08315297869916848,0.00615104225993849,0.005695409499943046,0.0,0.00022781637999772184,0.0
477,477,WV - 2010,WV,2010,4301,3700,601,0,0,3315,584,58,2,3,0,0,2,0.8602650546384562,0.13973494536154382,0.0,0.0,0.7707509881422925,0.13578237619158334,0.013485235991629851,0.0004650081376424088,0.0006975122064636131,0.0,0.0,0.0004650081376424088
488,488,WY - 2010,WY,2010,679,575,101,3,0,533,45,78,21,0,2,0,0,0.8468335787923417,0.1487481590574374,0.004418262150220913,0.0,0.7849779086892489,0.0662739322533137,0.11487481590574375,0.030927835051546393,0.0,0.0029455081001472753,0.0,0.0
